Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
VVV Venlo,ADO Den Haag,2-0,https://www.besoccer.com/match/vvv/ado-den-haag/199944393,1999,33,eerste_divisie,18,34,0,2,0,1,96,32,0,0,64,0,9.0,32,0,0,64,0,10,0,0,0,32,0,64,0.0,0,0,32,0,64,9.0,0.0,,
Den Bosch,FC Eindhoven,0-1,https://www.besoccer.com/match/fc-den-bosch/fc-eindhoven/199944394,1999,33,eerste_divisie,18,34,2,0,1,13,0,0,0,32,0,32,0.0,0,0,32,0,32,7,96,32,0,0,32,0,9.0,32,0,0,32,0,0.0,9.0,,
HFC Haarlem ,Dordrecht,0-4,https://www.besoccer.com/match/haarlem/fc-dordrecht/199944395,1999,33,eerste_divisie,18,34,2,0,4,12,0,0,0,32,0,128,0.0,0,0,32,0,128,2,96,32,0,0,128,0,9.0,32,0,0,128,0,0.0,9.0,,
PEC Zwolle,BV Veendam ,0-3,https://www.besoccer.com/match/fc-zwolle/veendam/199944396,1999,33,eerste_divisie,18,34,2,0,3,18,0,0,0,32,0,96,0.0,0,0,32,0,96,6,96,32,0,0,96,0,9.0,32,0,0,96,0,0.0,9.0,,
Heracles,Excelsior,1-2,https://www.besoccer.com/match/heracles/excelsior/199944397,1999,33,eerste_divisie,18,34,2,1,2,11,0,0,0,32,32,64,0.0,0,0,32,32,64,8,96,32,0,0,64,32,9.0,32,0,0,64,32,0.0,9.0,,
SC Telstar,Go Ahead Eagles,2-3,https://www.besoccer.com/match/stormvogels-telstar/go-ahead-eagles/199944398,1999,33,eerste_divisie,18,34,2,2,3,14,0,0,0,32,64,96,0.0,0,0,32,64,96,3,96,32,0,0,96,64,9.0,32,0,0,96,64,0.0,9.0,,
Emmen,FC Volendam,4-0,https://www.besoccer.com/match/emmen/fc-volendam/199944390,1999,34,eerste_divisie,18,34,0,4,0,4,99,33,0,0,132,0,9.0,33,0,0,132,0,13,0,0,0,33,0,132,0.0,0,0,33,0,132,9.0,0.0,,
TOP Oss,Helmond Sport,2-1,https://www.besoccer.com/match/fc-oss/helmond-sport/199944391,1999,34,eerste_divisie,18,34,0,2,1,8,99,33,0,0,66,33,9.0,33,0,0,66,33,11,0,0,0,33,33,66,0.0,0,0,33,33,66,9.0,0.0,,
Groningen,RBC Roosendaal,6-0,https://www.besoccer.com/match/fc-groningen/rbc/199944392,1999,34,eerste_divisie,18,34,0,6,0,3,99,33,0,0,198,0,9.0,33,0,0,198,0,12,0,0,0,33,0,198,0.0,0,0,33,0,198,9.0,0.0,,
VVV Venlo,ADO Den Haag,2-0,https://www.besoccer.com/match/vvv/ado-den-haag/199944393,1999,34,eerste_divisie,18,34,0,2,0,1,99,33,0,0,66,0,9.0,33,0,0,66,0,14,0,0,0,33,0,66,0.0,0,0,33,0,66,9.0,0.0,,
Den Bosch,FC Eindhoven,0-1,https://www.besoccer.com/match/fc-den-bosch/fc-eindhoven/199944394,1999,34,eerste_divisie,18,34,2,0,1,15,0,0,0,33,0,33,0.0,0,0,33,0,33,6,99,33,0,0,33,0,9.0,33,0,0,33,0,0.0,9.0,,
HFC Haarlem ,Dordrecht,0-4,https://www.besoccer.com/match/haarlem/fc-dordrecht/199944395,1999,34,eerste_divisie,18,34,2,0,4,16,0,0,0,33,0,132,0.0,0,0,33,0,132,9,99,33,0,0,132,0,9.0,33,0,0,132,0,0.0,9.0,,
PEC Zwolle,BV Veendam ,0-3,https://www.besoccer.com/match/fc-zwolle/veendam/199944396,1999,34,eerste_divisie,18,34,2,0,3,18,0,0,0,33,0,99,0.0,0,0,33,0,99,5,99,33,0,0,99,0,9.0,33,0,0,99,0,0.0,9.0,,
Heracles,Excelsior,1-2,https://www.besoccer.com/match/heracles/excelsior/199944397,1999,34,eerste_divisie,18,34,2,1,2,17,0,0,0,33,33,66,0.0,0,0,33,33,66,7,99,33,0,0,66,33,9.0,33,0,0,66,33,0.0,9.0,,
SC Telstar,Go Ahead Eagles,2-3,https://www.besoccer.com/match/stormvogels-telstar/go-ahead-eagles/199944398,1999,34,eerste_divisie,18,34,2,2,3,10,0,0,0,33,66,99,0.0,0,0,33,66,99,2,99,33,0,0,99,66,9.0,33,0,0,99,66,0.0,9.0,,
