Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
FC Maia,Penafiel,3-3,https://www.besoccer.com/match/fc-maia/penafiel/19997795,1999,33,segunda_liga,18,34,1,3,3,12,32,0,32,0,96,96,3.0,0,32,0,96,96,9,32,0,32,0,96,96,3.0,0,32,0,96,96,3.0,3.0,51.0,60.0
Leça FC,Naval,0-1,https://www.besoccer.com/match/leca/naval/19997796,1999,33,segunda_liga,18,34,2,0,1,15,0,0,0,32,0,32,0.0,0,0,32,0,32,2,96,32,0,0,32,0,9.0,32,0,0,32,0,0.0,9.0,58.0,52.0
União Madeira,Estoril,1-1,https://www.besoccer.com/match/uniao-madeira/estoril/19997797,1999,33,segunda_liga,18,34,1,1,1,7,32,0,32,0,32,32,3.0,0,32,0,32,32,11,32,0,32,0,32,32,3.0,0,32,0,32,32,3.0,3.0,59.0,60.0
Moreirense,Espinho,0-1,https://www.besoccer.com/match/moreirense-fc/espinho/19997798,1999,33,segunda_liga,18,34,2,0,1,17,0,0,0,32,0,32,0.0,0,0,32,0,32,3,96,32,0,0,32,0,9.0,32,0,0,32,0,0.0,9.0,50.0,55.0
Belenenses,Paços de Ferreira,3-0,https://www.besoccer.com/match/belenenses/pacos-ferreira/19997799,1999,33,segunda_liga,18,34,0,3,0,1,96,32,0,0,96,0,9.0,32,0,0,96,0,13,0,0,0,32,0,96,0.0,0,0,32,0,96,9.0,0.0,57.0,60.0
Uniao Lamas,Esposende,1-1,https://www.besoccer.com/match/uniao-lamas/esposende/19997800,1999,33,segunda_liga,18,34,1,1,1,8,32,0,32,0,32,32,3.0,0,32,0,32,32,10,32,0,32,0,32,32,3.0,0,32,0,32,32,3.0,3.0,49.0,52.0
CD Santa Clara,Feirense,3-2,https://www.besoccer.com/match/santa-clara/feirense/19997801,1999,33,segunda_liga,18,34,0,3,2,6,96,32,0,0,96,64,9.0,32,0,0,96,64,18,0,0,0,32,64,96,0.0,0,0,32,64,96,9.0,0.0,52.0,51.0
Gil Vicente,Desportivo Aves,2-1,https://www.besoccer.com/match/gil-vicente/desportivo-aves/19997802,1999,33,segunda_liga,18,34,0,2,1,4,96,32,0,0,64,32,9.0,32,0,0,64,32,16,0,0,0,32,32,64,0.0,0,0,32,32,64,9.0,0.0,54.0,50.0
Varzim,FC Felgueiras,2-0,https://www.besoccer.com/match/varzim/fc-felgueiras/19997794,1999,34,segunda_liga,18,34,0,2,0,5,99,33,0,0,66,0,9.0,33,0,0,66,0,14,0,0,0,33,0,66,0.0,0,0,33,0,66,9.0,0.0,59.0,60.0
FC Maia,Penafiel,3-3,https://www.besoccer.com/match/fc-maia/penafiel/19997795,1999,34,segunda_liga,18,34,1,3,3,7,33,0,33,0,99,99,3.0,0,33,0,99,99,10,33,0,33,0,99,99,3.0,0,33,0,99,99,3.0,3.0,51.0,60.0
Leça FC,Naval,0-1,https://www.besoccer.com/match/leca/naval/19997796,1999,34,segunda_liga,18,34,2,0,1,15,0,0,0,33,0,33,0.0,0,0,33,0,33,2,99,33,0,0,33,0,9.0,33,0,0,33,0,0.0,9.0,58.0,52.0
União Madeira,Estoril,1-1,https://www.besoccer.com/match/uniao-madeira/estoril/19997797,1999,34,segunda_liga,18,34,1,1,1,12,33,0,33,0,33,33,3.0,0,33,0,33,33,8,33,0,33,0,33,33,3.0,0,33,0,33,33,3.0,3.0,59.0,60.0
Moreirense,Espinho,0-1,https://www.besoccer.com/match/moreirense-fc/espinho/19997798,1999,34,segunda_liga,18,34,2,0,1,17,0,0,0,33,0,33,0.0,0,0,33,0,33,3,99,33,0,0,33,0,9.0,33,0,0,33,0,0.0,9.0,50.0,55.0
Belenenses,Paços de Ferreira,3-0,https://www.besoccer.com/match/belenenses/pacos-ferreira/19997799,1999,34,segunda_liga,18,34,0,3,0,1,99,33,0,0,99,0,9.0,33,0,0,99,0,13,0,0,0,33,0,99,0.0,0,0,33,0,99,9.0,0.0,57.0,60.0
Uniao Lamas,Esposende,1-1,https://www.besoccer.com/match/uniao-lamas/esposende/19997800,1999,34,segunda_liga,18,34,1,1,1,11,33,0,33,0,33,33,3.0,0,33,0,33,33,9,33,0,33,0,33,33,3.0,0,33,0,33,33,3.0,3.0,49.0,52.0
CD Santa Clara,Feirense,3-2,https://www.besoccer.com/match/santa-clara/feirense/19997801,1999,34,segunda_liga,18,34,0,3,2,6,99,33,0,0,99,66,9.0,33,0,0,99,66,18,0,0,0,33,66,99,0.0,0,0,33,66,99,9.0,0.0,52.0,51.0
Gil Vicente,Desportivo Aves,2-1,https://www.besoccer.com/match/gil-vicente/desportivo-aves/19997802,1999,34,segunda_liga,18,34,0,2,1,4,99,33,0,0,66,33,9.0,33,0,0,66,33,16,0,0,0,33,33,66,0.0,0,0,33,33,66,9.0,0.0,54.0,50.0
